week,posteam,team_name,team_color,team_logo_wikipedia,game_time,yards_gained,total_yards_gained
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,40.8333333333333,6.0,197.0
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,41.5,0.0,197.0
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,43.5666666666667,3.0,200.0
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,44.2,21.0,221.0
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,45.0,,223.0
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,45.0,2.0,223.0
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,45.6,4.0,227.0
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,45.6666666666667,0.0,227.0
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,51.35,0.0,228.0
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,51.35,0.0,228.0
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,51.35,1.0,228.0
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,52.05,29.0,257.0
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,52.7833333333333,0.0,257.0
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,53.4666666666667,26.0,283.0
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,54.0333333333333,12.0,295.0
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,54.6333333333333,1.0,296.0
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,55.3666666666667,0.0,296.0
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,55.4666666666667,0.0,296.0
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,55.5833333333333,2.0,298.0
14,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,56.3,0.0,298.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,0.0,0.0,0.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,0.0833333333333357,4.0,4.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,0.716666666666669,13.0,17.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,1.13333333333333,3.0,20.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,1.71666666666667,4.0,24.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,2.15,5.0,29.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,2.83333333333334,8.0,37.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,3.53333333333333,5.0,42.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,4.2,1.0,43.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,4.93333333333333,4.0,47.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,5.61666666666667,1.0,48.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,5.68333333333333,0.0,48.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,8.28333333333333,21.0,69.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,9.01666666666667,9.0,78.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,9.61666666666667,1.0,79.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,10.35,19.0,98.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,11.0333333333333,9.0,107.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,11.6833333333333,6.0,113.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,12.3166666666667,2.0,115.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,13.0,13.0,128.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,13.1,0.0,128.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,17.0166666666667,0.0,128.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,17.1166666666667,8.0,136.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,17.75,1.0,137.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,18.2166666666667,2.0,139.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,18.9333333333333,36.0,175.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,19.05,2.0,177.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,19.75,2.0,179.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,20.4833333333333,0.0,179.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,20.5833333333333,0.0,179.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,27.1,0.0,179.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,27.4333333333333,5.0,184.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,27.7,26.0,210.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,28.0,9.0,219.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,28.4,8.0,227.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,29.1,3.0,230.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,29.7333333333333,5.0,235.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,29.8333333333333,0.0,235.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,29.9333333333333,0.0,235.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,34.5666666666667,8.0,243.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,35.3,1.0,244.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,36.3833333333333,-3.0,241.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,37.0833333333333,0.0,241.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,38.6666666666667,0.0,241.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,38.6666666666667,0.0,241.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,38.7666666666667,-3.0,238.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,39.4,9.0,247.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,40.1833333333333,11.0,258.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,40.95,5.0,263.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,41.5666666666667,0.0,263.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,42.2666666666667,0.0,263.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,42.55,9.0,272.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,43.35,0.0,272.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,45.1666666666667,3.0,275.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,45.8,4.0,279.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,46.4833333333333,0.0,279.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,46.55,0.0,279.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,46.55,0.0,279.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,47.0,0.0,279.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,47.1166666666667,6.0,285.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,48.7333333333333,0.0,285.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,48.8166666666667,4.0,289.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,49.4833333333333,0.0,289.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,49.6,0.0,289.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,49.7333333333333,0.0,289.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,50.4666666666667,12.0,301.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,51.2,13.0,314.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,51.95,12.0,326.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,52.6166666666667,4.0,330.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,53.3333333333333,4.0,334.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,54.0166666666667,0.0,334.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,54.0833333333333,0.0,334.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,54.7166666666667,4.0,338.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,54.85,1.0,339.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,54.9166666666667,22.0,361.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,55.0166666666667,0.0,361.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,56.7,4.0,365.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,57.4333333333333,4.0,369.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,58.0,0.0,369.0
15,GB,Green Bay Packers,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,58.1,0.0,369.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,5.68333333333333,0.0,0.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,5.78333333333333,15.0,15.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,6.13333333333333,1.0,16.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,6.78333333333333,5.0,21.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,7.48333333333333,-9.0,12.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,8.16666666666666,0.0,12.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,13.1,0.0,12.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,13.2,7.0,19.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,13.8666666666667,0.0,19.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,14.35,25.0,44.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,14.7666666666667,16.0,60.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,15.0,,69.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,15.0,9.0,69.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,15.6,-1.0,68.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,16.2833333333333,-6.0,62.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,16.95,0.0,62.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,20.65,0.0,62.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,20.75,5.0,67.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,21.3833333333333,1.0,68.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,22.0333333333333,8.0,76.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,22.75,5.0,81.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,23.2333333333333,3.0,84.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,23.85,0.0,84.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,23.9333333333333,18.0,102.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,24.65,2.0,104.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,25.2833333333333,5.0,109.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,25.95,5.0,114.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,26.3833333333333,1.0,115.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,26.8166666666667,0.0,115.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,26.8833333333333,0.0,115.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,30.0,0.0,115.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,30.1333333333333,3.0,118.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,30.7333333333333,9.0,127.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,31.3166666666667,2.0,129.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,31.6666666666667,6.0,135.0
15,SEA,Seattle Seahawks,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,32.3333333333333,6.0,141.0
